TotalPremium,PolicyAge,PremiumPerClaim,IsHighRiskProvince,Province_encoded,Gender_encoded,VehicleType_encoded,make_encoded
0.0,0.4958904109589041,0.0,0,2,2,4,24
21.929824561403,0.33424657534246577,0.02921448064476865,1,3,2,4,24
3.1328320802,0.4958904109589041,0.000391604009535495,0,2,2,4,24
74.561403508771,0.25205479452054796,0.018888888841036806,0,2,2,4,24
21.929824561403,0.16712328767123288,0.03128911094280796,0,8,2,4,24
21.929824561403,0.4958904109589041,0.06659562930423349,1,3,2,4,24
74.561403508771,0.16712328767123288,0.018888888841036806,0,2,2,4,24
657.342543859649,0.16712328767123288,0.010856288316879317,0,2,2,4,24
410.114385964912,0.08493150684931507,0.006959584338435313,0,5,2,4,24
0.0,1.3342465753424657,0.0,0,2,2,4,24
21.929824561403,0.16712328767123288,0.01686909568670157,0,2,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,1,3,2,4,24
21.929824561403,0.33424657534246577,0.01686909568670157,0,2,2,4,24
74.561403508771,0.25205479452054796,0.02833333322566632,1,3,2,4,24
455.083333333333,0.33424657534246577,0.006603895112697739,0,6,2,3,16
74.561403508771,0.16712328767123288,0.012142857123081486,0,2,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
643.723771929825,0.4958904109589041,0.028752305750586727,0,2,2,4,24
21.929824561403,0.16712328767123288,0.02499999971499943,0,2,2,4,24
658.657280701754,0.5808219178082191,0.023137045058725835,0,2,2,4,24
21.929824561403,0.16712328767123288,0.018115941879331663,0,2,2,4,24
21.929824561403,0.25205479452054796,0.023809523551019868,0,6,2,4,24
818.614561403509,0.08493150684931507,1.4260705741790896,1,3,2,4,24
519.132105263158,0.16712328767123288,0.03312867216873785,0,2,2,4,24
21.929824561403,0.16712328767123288,0.02921448064476865,0,2,2,4,24
0.0,0.33424657534246577,0.0,0,6,2,4,24
0.0,0.5808219178082191,0.0,0,6,2,4,24
149.456105263158,0.7479452054794521,0.0031194109237782782,0,8,2,4,24
21.929824561403,0.08493150684931507,0.02499999971499943,0,2,2,4,24
519.132105263158,0.7479452054794521,0.01923570795208105,0,2,2,4,24
21.929824561403,0.4958904109589041,0.012984382307988216,0,8,2,3,16
21.929824561403,0.25205479452054796,0.12850166299193255,1,3,2,4,24
21.929824561403,0.08493150684931507,0.05623664235496954,1,3,2,4,24
716.896666666667,0.33424657534246577,0.04611828900593928,0,2,2,4,9
873.945087719298,0.33424657534246577,0.28217407344622986,1,3,2,4,24
74.561403508771,0.6657534246575343,0.02428571420661195,0,2,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
172.594561403509,0.6657534246575343,0.004587874778897651,0,2,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
74.561403508771,0.25205479452054796,0.013076923053988006,0,2,2,4,24
74.561403508771,0.33424657534246577,0.02428571420661195,0,2,2,3,27
546.88201754386,0.7479452054794521,0.009101121789731074,0,6,2,4,20
378.269649122807,0.915068493150685,0.2508594515068076,0,6,1,4,24
674.871754385965,0.7479452054794521,0.04255835665949591,0,2,2,4,24
548.167543859649,0.16712328767123288,0.018191999206791855,0,2,2,4,24
622.95850877193,0.4191780821917808,0.040076787613252986,0,2,2,4,24
540.054649122807,0.4191780821917808,0.0034161334489965778,0,5,2,4,24
74.561403508771,0.16712328767123288,0.056666666235999315,1,3,2,4,5
15.78947368421,0.25205479452054796,0.02189434730566195,0,4,2,4,24
21.929824561403,0.33424657534246577,0.01686909568670157,0,2,2,4,24
15.78947368421,0.4958904109589041,0.005639097724221079,0,2,2,4,0
761.578771929824,0.08493150684931507,0.029165412797764384,1,3,2,4,24
21.929824561403,0.4958904109589041,0.01686909568670157,0,6,2,4,24
160.818070175439,1.252054794520548,0.0021301814884208854,0,2,2,4,9
694.457192982456,0.25205479452054796,0.02271479359348568,0,2,2,4,24
74.561403508771,0.4958904109589041,0.01416666663974983,0,6,2,4,24
654.409824561404,0.33424657534246577,0.012974266495493065,0,0,2,3,27
465.331140350877,0.5808219178082191,0.014467136793604896,0,6,2,4,24
488.456140350877,0.8328767123287671,0.0023458853900481377,0,6,2,4,24
505.648157894737,0.08493150684931507,0.01888392215869954,0,2,2,4,24
21.929824561403,0.7479452054794521,0.01686909568670157,0,6,2,4,24
415.01798245614,0.7479452054794521,0.005311603964607095,0,8,2,4,24
979.569298245614,0.5808219178082191,0.017981140159579752,1,3,2,4,24
781.779210526316,0.16712328767123288,0.018716378995199096,0,2,2,4,24
21.929824561403,0.4958904109589041,0.02921448064476865,1,3,2,4,24
21.929824561403,0.5808219178082191,0.03846153778698139,1,3,2,4,24
503.288421052632,0.4958904109589041,0.019190313372510315,0,8,2,4,24
74.561403508771,0.5808219178082191,0.016999999961239794,1,3,2,4,24
74.561403508771,0.5808219178082191,0.02124999993943724,0,2,2,4,24
3.157894736842,1.167123287671233,0.0018418750180363025,0,2,2,4,24
21.929824561403,0.16712328767123288,0.04475474308950116,0,8,2,4,24
496.467807017544,0.25205479452054796,0.04087075419010529,0,6,2,4,8
581.792807017544,0.33424657534246577,0.008386171871845182,1,3,2,4,24
21.929824561403,0.33424657534246577,0.026881720100589063,0,2,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,4,2,4,24
478.230701754386,0.33424657534246577,0.008077753317514855,0,6,2,3,16
758.741929824561,0.16712328767123288,0.023209386722992477,0,0,2,4,24
21.929824561403,0.16712328767123288,0.015151515046831621,0,2,2,4,24
21.929824561403,0.5808219178082191,0.01663959945841967,0,6,2,3,16
727.823157894737,0.7479452054794521,0.8297183905412109,0,8,2,4,24
21.929824561403,0.4958904109589041,0.016363719547741462,0,8,2,4,24
456.27103565365,1.084931506849315,0.0023536046471207307,0,2,1,4,0
546.180877192982,0.4191780821917808,0.05880444857019545,0,2,2,4,24
21.929824561403,0.5808219178082191,0.05623664235496954,1,3,2,4,24
21.929824561403,0.6657534246575343,0.01923091699225911,0,5,2,4,24
21.929824561403,0.08493150684931507,0.020833333135416156,0,2,2,4,24
981.322280701754,0.4958904109589041,0.037702091735090086,1,3,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,2,4,24
21.929824561403,0.25205479452054796,0.02499999971499943,0,2,2,4,24
251.700350877193,1.0,0.004520922024113529,0,5,2,4,3
955.298245614035,0.33424657534246577,0.009029081755841965,1,3,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,2,2,4,2
527.125350877193,0.915068493150685,0.13121991184735768,0,8,2,4,24
516.568859649123,0.6657534246575343,0.607728063025697,0,4,2,4,24
1073.95701754386,0.33424657534246577,0.0075603734512662635,1,3,2,4,24
683.535175438596,0.7479452054794521,0.14835554804115164,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,6,2,4,24
541.785087719298,0.08493150684931507,0.013879834319805738,0,5,2,4,24
271.255453216375,0.915068493150685,0.3191240588530993,1,3,2,4,24
550.857280701754,0.4958904109589041,0.02804124800925966,1,3,2,4,24
606.777807017544,0.4191780821917808,0.010920493933007104,0,2,2,4,24
21.929824561403,0.4958904109589041,0.0019406924373447853,0,2,2,4,24
463.982631578947,0.33424657534246577,0.009420178321600295,0,8,2,4,24
674.871754385965,0.4958904109589041,0.009196686793189754,0,2,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
281.544912280702,0.08493150684931507,0.007132471109304227,0,8,2,4,24
324.571743067346,0.4191780821917808,0.007089902212591223,0,2,2,4,24
289.374261460102,0.5808219178082191,0.03000731863643856,0,2,2,4,24
21.929824561403,0.25205479452054796,0.020299787070319868,1,3,2,4,24
21.929824561403,0.08493150684931507,0.023809523551019868,0,2,2,4,24
0.0,1.167123287671233,0.0,0,6,2,4,24
794.204649122807,0.25205479452054796,0.006372912457519579,0,2,2,4,24
424.744385964912,0.25205479452054796,0.015494194254558028,0,2,2,4,24
356.380789473684,0.33424657534246577,0.0077931060262055075,0,8,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,1,3,2,4,24
270.710964912281,0.7479452054794521,0.004572478202538989,0,2,2,4,10
543.345526315789,0.16712328767123288,0.1067954997900916,0,8,2,4,24
0.0,0.7479452054794521,0.0,0,2,2,4,3
1070.18149122807,0.4958904109589041,0.012071028496889298,1,3,2,3,16
74.561403508771,1.0,0.012142857123081486,0,4,2,4,24
74.561403508771,0.25205479452054796,0.01545454542251221,0,2,2,4,24
506.547105263158,0.7479452054794521,0.008972698932069076,0,8,2,4,24
15.78947368421,0.915068493150685,0.020454545189565427,0,2,2,4,24
74.561403508771,0.25205479452054796,0.03399999984495958,0,2,2,4,24
568.265350877193,0.8328767123287671,0.006175071592117078,0,2,2,4,0
372.960789473684,0.915068493150685,0.03150457750913805,1,3,2,4,24
21.929824561403,0.0,0.02921448064476865,0,8,2,4,24
532.166578947368,0.5808219178082191,0.03183766548782479,0,2,2,4,24
21.929824561403,0.5808219178082191,0.05555555414814692,0,2,2,4,24
493.006929824561,0.7479452054794521,0.5800081459111524,0,4,2,4,24
74.561403508771,0.6657534246575343,0.012142857123081486,0,2,2,4,24
0.0,1.4191780821917808,0.0,0,2,2,4,24
405.934298245614,1.252054794520548,0.6170201239546277,0,2,2,4,24
707.54649122807,0.33424657534246577,0.037593108526111314,1,3,2,4,24
955.298245614035,0.4191780821917808,0.03479793493834553,1,3,2,4,24
864.186403508772,0.16712328767123288,0.025420316480684678,0,8,2,4,24
21.929824561403,0.16712328767123288,0.01956533631009856,0,8,2,4,24
15.78947368421,0.6657534246575343,0.0156521737578823,0,8,2,4,24
372.561578947368,0.16712328767123288,0.022224116427829923,0,2,2,4,24
637.211052631579,0.5808219178082191,0.008124739397285108,0,2,2,4,24
21.929824561403,0.08493150684931507,0.011246063819970441,0,2,2,4,24
21.929824561403,0.25205479452054796,0.02795388691123535,0,6,2,1,11
1033.5051754386,0.16712328767123288,0.03940295056791377,1,3,2,3,27
0.0,0.5808219178082191,0.0,0,6,2,4,24
757.932894736842,0.16712328767123288,0.0482466249694978,0,2,2,4,24
750.215263157895,1.084931506849315,0.059291575339291275,1,3,0,3,27
15.78947368421,0.5808219178082191,0.020454545189565427,0,2,1,4,24
374.876315789474,0.25205479452054796,0.005297580530448611,0,6,2,4,24
597.001929824561,0.7479452054794521,0.0028890866501903034,0,2,2,4,24
21.929824561403,0.8328767123287671,0.01697988888797258,0,8,2,4,24
21.929824561403,0.25205479452054796,0.015089966275720141,0,2,2,4,24
209.383245614035,0.915068493150685,0.00889058773241805,0,6,2,4,24
476.168421052632,0.33424657534246577,0.020246222510666777,1,3,2,4,24
21.929824561403,0.16712328767123288,0.02499999971499943,0,8,2,4,10
74.561403508771,0.16712328767123288,0.012142857123081486,0,8,2,4,24
643.723771929825,0.4958904109589041,0.9784601184607408,0,2,2,4,24
641.993333333333,0.25205479452054796,0.009204729729411033,0,5,2,4,24
540.510877192982,0.4191780821917808,0.02312227989251342,0,2,2,4,24
21.929824561403,0.08493150684931507,0.026881720100589063,0,2,2,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,2,2,4,24
0.0,0.08493150684931507,0.0,1,3,2,4,24
392.809824561404,0.7479452054794521,0.010889207600015953,0,5,2,4,24
6.842105263158,0.7479452054794521,0.0043333333058889634,0,8,2,4,24
0.0,1.4191780821917808,0.0,0,2,1,4,24
21.929824561403,0.6657534246575343,0.06659562930423349,0,5,2,4,24
21.929824561403,0.33424657534246577,0.015339493566695606,1,3,2,4,24
460.623596491228,0.7479452054794521,0.5419101071436787,0,8,2,4,16
724.04850877193,0.08493150684931507,0.016211633110383733,1,3,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
278.106403508772,0.5808219178082191,0.019614656226866416,0,6,2,4,3
74.561403508771,0.8328767123287671,0.012142857123081486,1,3,2,4,24
658.657280701754,0.5808219178082191,0.07124673111185,0,2,2,4,24
74.561403508771,0.16712328767123288,0.012142857123081486,0,2,2,4,24
724.460789473684,0.4958904109589041,0.020767062278741137,1,3,2,4,24
21.929824561403,0.08493150684931507,0.02921448064476865,0,8,2,4,24
711.952543859649,0.33424657534246577,0.028038013153552886,0,2,2,4,9
809.861578947368,0.915068493150685,0.9527783169642174,0,6,2,4,16
523.458157894737,0.4191780821917808,0.02886603277496389,0,8,2,4,24
80.220713073005,0.25205479452054796,0.03658064499448255,1,3,2,4,24
21.929824561403,0.16712328767123288,0.01686909568670157,0,2,2,4,24
930.392543859649,0.33424657534246577,0.011885972612660937,0,2,2,4,5
74.561403508771,0.6657534246575343,0.012142857123081486,0,6,2,4,5
611.63201754386,0.4191780821917808,0.018347907930303838,0,8,2,4,24
0.0,0.7479452054794521,0.0,0,2,2,4,23
21.929824561403,0.4958904109589041,0.00877192978947348,0,2,2,3,27
404.773684210526,0.5808219178082191,0.07125020832500777,0,8,1,4,24
0.0,0.5808219178082191,0.0,0,2,2,4,5
21.929824561403,0.33424657534246577,0.00913742686251197,0,5,2,3,16
382.045175438596,0.16712328767123288,0.011096652107625333,0,2,2,4,24
15.78947368421,0.8328767123287671,0.025714285295509367,0,6,2,4,12
74.561403508771,0.4958904109589041,0.012142857123081486,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,6,2,4,24
21.929824561403,0.08493150684931507,0.019230769062129772,0,2,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
757.932894736842,0.25205479452054796,0.014658412560827961,0,2,2,4,24
21.929824561403,0.6657534246575343,0.021739130219281193,0,8,2,4,24
527.125350877193,0.8328767123287671,0.08830777061035568,0,8,2,4,24
574.555087719298,0.7479452054794521,0.014715387788031485,1,3,2,4,24
310.063421052632,0.25205479452054796,0.0081386609531296,0,6,2,4,24
519.132105263158,0.33424657534246577,0.026738389071327074,0,2,1,4,24
702.558771929825,0.33424657534246577,0.035251100978160525,0,2,2,4,9
301.164035087719,0.08493150684931507,0.013751567601212315,0,2,2,4,24
657.045964912281,0.25205479452054796,0.01824555505600464,0,2,2,4,24
586.052894736842,0.915068493150685,0.011882858648195781,0,2,2,4,9
21.929824561403,0.6657534246575343,0.06659562930423349,1,3,2,4,24
74.561403508771,0.33424657534246577,0.02124999993943724,0,2,2,4,24
15.78947368421,0.8328767123287671,0.009336099529858843,0,2,2,4,24
15.0,0.6657534246575343,0.00565386444464699,0,8,2,4,24
642.874298245614,0.16712328767123288,0.015959736801179854,0,2,2,4,20
683.814122807018,0.4191780821917808,0.021022572447495166,0,8,2,4,24
21.929824561403,0.08493150684931507,0.02921448064476865,0,4,2,4,24
460.139824561404,0.4958904109589041,0.004485637324048369,0,6,2,4,24
942.277807017544,0.16712328767123288,0.02834344432949645,1,3,2,4,1
464.859210526316,0.8328767123287671,0.018621896149912495,0,8,2,4,24
0.0,0.25205479452054796,0.0,0,0,2,4,24
563.814210526316,0.7479452054794521,0.023598278513371464,1,3,2,4,24
74.561403508771,0.5808219178082191,0.02124999993943724,0,2,2,4,24
837.329561403509,0.16712328767123288,0.021953403079132534,1,3,2,4,24
21.929824561403,0.7479452054794521,0.055549381994748286,1,3,2,4,24
488.793245614035,0.6657534246575343,0.015721910930759475,0,2,2,4,24
37.157280701754,0.33424657534246577,0.007342394172492997,0,2,2,4,2
529.739210526316,1.084931506849315,0.06196683001869345,0,8,2,4,24
316.985175438596,0.08493150684931507,0.007227261998352176,0,6,2,4,24
952.315438596491,0.4958904109589041,0.010457549253306426,0,0,2,4,24
21.929824561403,0.16712328767123288,0.018492902268102986,1,3,2,4,24
998.446842105263,0.33424657534246577,0.016043957218587833,1,3,2,4,24
21.929824561403,0.6657534246575343,0.01663959945841967,0,6,2,3,16
1006.53728070175,0.5808219178082191,0.07174900995911607,1,3,2,4,24
606.777807017544,0.6657534246575343,0.01291815616924564,0,2,2,4,24
0.0,0.7479452054794521,0.0,0,8,2,4,24
879.952894736842,0.8328767123287671,0.5835638704754927,0,2,2,4,2
494.14701754386,0.08493150684931507,0.011266551997431238,1,3,2,4,24
699.483859649123,0.16712328767123288,0.010506081684851528,1,3,2,4,24
15.78947368421,1.252054794520548,0.005318639686793261,0,2,2,4,24
21.929824561403,0.4958904109589041,0.02921448064476865,0,2,2,4,24
21.929824561403,0.4191780821917808,0.02083333313541619,0,2,2,4,16
15.78947368421,0.8328767123287671,0.01953845795677765,0,5,2,4,12
21.929824561403,0.5808219178082191,0.019069412496268586,0,2,2,4,24
15.78947368421,0.7479452054794521,0.021034426064233218,0,2,2,4,24
558.235526315789,0.7479452054794521,0.06116885169867499,0,6,2,4,24
1043.73035087719,0.8328767123287671,0.010444571646927013,0,6,2,4,0
521.361228070176,0.16712328767123288,0.011887035997289772,0,6,2,4,5
761.047631578947,0.4191780821917808,0.021121128857241506,0,2,2,4,24
15.78947368421,0.5808219178082191,0.013729976997313244,0,2,2,4,24
304.197929824561,0.915068493150685,0.017609007969536242,0,8,2,4,2
493.065175438596,0.08493150684931507,0.011241885997436842,0,8,2,4,24
456.026403508772,0.33424657534246577,0.0854682609974439,0,8,2,4,24
21.929824561403,0.4191780821917808,0.019069412496268586,0,2,2,4,24
519.132105263158,0.5808219178082191,0.007373270292244941,0,2,2,4,24
21.929824561403,0.33424657534246577,0.02921448064476865,0,4,2,4,24
624.412105263158,0.5808219178082191,0.7346024681378039,0,2,2,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,2,2,4,16
21.929824561403,0.08493150684931507,0.010416666617187242,0,6,2,4,24
21.929824561403,0.4958904109589041,0.00812215721488201,0,5,2,4,24
92.105263157894,0.33424657534246577,0.029999999902285485,1,3,2,4,24
585.203421052632,0.5808219178082191,0.027649846409351232,0,2,2,4,24
21.929824561403,0.7479452054794521,0.03846153778698139,0,6,2,4,24
647.229649122807,0.6657534246575343,0.005644699385419412,0,2,2,4,24
809.03701754386,0.25205479452054796,0.06261785879656676,0,2,2,3,27
60143.24992359933,0.6657534246575343,0.4088660555215377,0,8,2,5,26
21.929824561403,0.4958904109589041,0.024214481930140554,1,3,2,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,2,2,4,24
15.78947368421,0.8328767123287671,0.020454545189565427,0,5,2,4,5
388.655,0.16712328767123288,0.011270520448502132,1,3,2,4,24
15.78947368421,1.6657534246575343,0.006640767644812872,0,2,2,4,24
21.929824561403,0.33424657534246577,0.01686909568670157,0,2,2,4,3
622.95850877193,0.33424657534246577,0.02054266599111657,0,2,2,4,24
674.871754385965,0.08493150684931507,0.021156081247057916,0,2,2,4,24
21.929824561403,0.7479452054794521,0.00877192978947348,0,2,2,3,16
21.929824561403,0.08493150684931507,0.019230769062129772,0,2,2,4,24
74.561403508771,0.25205479452054796,0.042499999757749485,0,6,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,2,4,24
917.81201754386,0.4191780821917808,0.0248581456422484,0,8,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,1,3,2,4,24
217.535614035088,0.7479452054794521,0.005220854735589102,0,2,2,4,24
340.034736842105,0.25205479452054796,0.019279653229495066,0,8,2,4,24
74.561403508771,0.25205479452054796,0.042499999757749485,0,6,2,4,24
74.561403508771,0.4191780821917808,0.02428571420661195,0,5,2,1,11
21.929824561403,0.08493150684931507,0.015624999888671562,1,3,2,4,24
21.929824561403,0.4191780821917808,0.013047812326140162,0,6,2,4,24
74.561403508771,0.6657534246575343,0.03399999984495958,0,2,2,4,24
577.760263157895,0.4191780821917808,0.006771546919635522,0,8,2,4,24
92.105263157894,0.25205479452054796,0.02099999995211984,0,2,2,4,24
541.914649122807,0.33424657534246577,0.01528494301450754,1,3,2,4,24
74.561403508771,0.4958904109589041,0.08499999903099897,0,2,2,4,24
410.863859649123,0.25205479452054796,0.02879693869949164,1,3,2,2,24
376.143771929825,0.4191780821917808,0.03485436968889522,0,8,2,4,24
684.423771929825,0.7479452054794521,0.03731486948286753,0,8,2,4,24
597.480614035088,0.915068493150685,0.1626768326117708,0,2,2,4,24
703.943157894737,0.25205479452054796,0.030083514572393444,0,8,2,4,24
21.929824561403,0.4191780821917808,0.02499999971499943,0,6,2,4,24
14.770797962648,1.084931506849315,0.014397843162025177,0,2,2,4,2
402.491884550085,1.084931506849315,0.4066475329031889,0,2,2,4,2
212.626680814941,1.4191780821917808,0.0036505183145695286,0,8,1,4,24
777.310087719298,0.33424657534246577,0.03671419732861412,1,3,2,4,24
74.561403508771,0.33424657534246577,0.02428571420661195,0,2,2,4,24
74.561403508771,0.4958904109589041,0.012142857123081486,0,6,2,4,24
639.644912280702,0.16712328767123288,0.024331649361761108,0,2,2,4,24
621.567368421053,0.33424657534246577,0.015791086668517414,0,2,2,4,2
21.929824561403,0.7479452054794521,0.00877192978947348,0,5,2,4,24
62.535370684776,0.5808219178082191,0.010184331780649042,0,2,2,4,24
74.561403508771,0.5808219178082191,0.01416666663974983,0,2,2,4,24
14.148273910582,0.5808219178082191,0.003694066285546041,0,5,2,3,17
4.160614035087,0.7479452054794521,0.0006775857131821007,0,8,2,4,24
445.981666666667,0.16712328767123288,0.010110609972312999,0,6,2,4,24
723.374298245614,0.4958904109589041,0.8510285761592097,1,3,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
21.929824561403,0.16712328767123288,0.02921448064476865,0,6,2,4,24
21.929824561403,0.16712328767123288,0.03333333282666566,0,2,2,4,24
0.0,0.6657534246575343,0.0,0,2,2,4,5
735.819210526316,0.33424657534246577,0.024271378804063895,0,2,2,4,24
488.286146616541,0.4958904109589041,0.0085890263241979,1,3,2,4,24
464.056666666667,0.7479452054794521,0.07283740104688974,0,6,2,4,12
342.829385964912,0.08493150684931507,0.007663245096326251,0,8,2,4,24
622.95850877193,0.4191780821917808,0.010634588267162839,0,2,2,4,24
21.929824561403,0.4958904109589041,0.023084025611118678,0,4,2,4,24
703.862192982456,0.7479452054794521,0.013372777660334843,0,2,2,3,16
638.535350877193,0.4958904109589041,0.020493048581237953,1,3,2,4,24
1007.88561403509,0.33424657534246577,0.0435231411304164,1,3,2,4,24
0.0,0.4958904109589041,0.0,0,4,2,4,24
21.929824561403,0.25205479452054796,0.026881720100589063,0,2,2,4,24
15.78947368421,0.7479452054794521,0.020454545189565427,0,6,2,4,24
875.638041878891,0.4191780821917808,0.01187111391457629,1,3,2,4,24
458.645175438596,0.4958904109589041,0.009882350590019939,0,8,2,4,24
74.561403508771,0.4191780821917808,0.042499999757749485,0,2,2,4,24
825.204298245614,0.16712328767123288,0.028088026764346664,0,2,2,4,24
525.609561403509,0.4191780821917808,0.03627287578108053,1,3,2,4,24
15.78947368421,0.4191780821917808,0.021034426064233218,0,2,2,4,24
935.072280701754,0.33424657534246577,0.009897351810123425,1,3,2,4,24
566.609122807018,0.8328767123287671,0.6665989601659158,0,8,2,4,24
505.648157894737,0.16712328767123288,0.012688675171922785,0,2,2,4,24
0.0,0.25205479452054796,0.0,0,2,2,4,24
435.844912280702,0.33424657534246577,0.043768241010156875,0,8,1,4,24
21.929824561403,0.4191780821917808,0.019069412496268586,0,2,2,4,24
21.929824561403,0.4958904109589041,0.033333332826665917,0,2,2,4,24
21.929824561403,0.4191780821917808,0.006747638305823573,0,4,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,1,4,24
613.991666666667,0.8328767123287671,0.008843164109516794,0,2,2,4,24
21.929824561403,0.7479452054794521,0.0057710064483402455,0,6,2,3,16
677.703333333333,0.7479452054794521,0.7972980298357091,0,2,2,4,24
521.44552631579,0.33424657534246577,0.021253813141610598,1,3,2,4,24
389.686052631579,0.33424657534246577,0.022187455833295157,0,5,2,4,24
21.929824561403,0.08493150684931507,0.026881720100589063,0,2,2,4,24
674.871754385965,0.6657534246575343,0.03299615248894206,0,2,2,4,24
21.929824561403,0.08493150684931507,0.024752474968139798,0,2,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,2,2,4,24
74.561403508771,0.33424657534246577,0.012142857123081486,0,0,2,4,24
74.561403508771,0.7479452054794521,0.012142857123081486,0,2,2,4,20
757.428859649123,0.4958904109589041,0.023322997188285604,0,8,2,4,24
74.561403508771,0.4191780821917808,0.012142857123081486,0,2,1,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,2,2,4,24
74.561403508771,0.25205479452054796,0.018888888841036806,0,2,2,4,24
74.561403508771,0.25205479452054796,0.012142857123081486,0,2,2,4,24
21.929824561403,0.16712328767123288,0.02499999971499943,0,2,2,4,24
21.929824561403,0.08493150684931507,0.02921448064476865,0,8,1,4,24
556.21298245614,0.7479452054794521,0.006145648353248574,0,6,2,4,24
8.771929824561,0.7479452054794521,0.006747638274680474,0,6,2,4,24
352.268245614035,0.4958904109589041,0.4144332252584738,0,2,2,4,5
871.980087719298,0.16712328767123288,0.028605537404156785,0,8,2,4,24
444.970263157895,0.16712328767123288,0.01449685851357222,0,2,2,4,24
939.117456140351,0.33424657534246577,0.013921136944943178,1,3,2,4,24
74.561403508771,0.5808219178082191,0.012142857123081486,0,8,2,4,2
643.723771929825,0.4191780821917808,0.03626121788236354,0,2,2,4,24
729.751403508772,0.25205479452054796,0.011381399723320694,0,2,2,4,24
21.929824561403,0.08493150684931507,0.036764705266002645,0,6,2,4,24
501.827719298246,0.4191780821917808,0.0159852979053034,0,2,2,4,24
21.929824561403,0.25205479452054796,0.009697439832990148,0,4,2,3,16
21.929824561403,0.33424657534246577,0.017079302484898733,1,3,2,4,24
836.004912280702,1.252054794520548,0.008211219331045882,0,2,2,4,9
639.644912280702,0.7479452054794521,0.053928971806559034,0,2,2,4,24
313.277105263158,0.4191780821917808,0.016696614065525767,0,2,2,4,24
781.779210526316,0.25205479452054796,0.07126405718755711,0,8,2,4,24
621.567368421053,0.7479452054794521,0.06720813562086429,0,2,2,4,2
0.0,0.6657534246575343,0.0,1,3,2,4,24
21.929824561403,0.08493150684931507,0.008928571392219191,0,2,2,3,17
74.561403508771,0.4958904109589041,0.012142857123081486,1,3,2,4,1
21.929824561403,0.5808219178082191,0.019069412496268586,0,2,2,4,24
727.161049801924,0.4191780821917808,0.013825737960181784,1,3,2,4,24
15.78947368421,1.4191780821917808,0.005318639686793261,0,2,2,4,24
21.929824561403,0.33424657534246577,0.00999999995439977,0,2,1,3,16
380.135,0.4958904109589041,0.01690899619203692,0,2,2,4,24
658.657280701754,0.4191780821917808,0.0550223644662741,0,2,2,4,24
697.996666666667,0.4191780821917808,0.01572217387617035,0,2,2,4,24
21.929824561403,0.25205479452054796,0.061728393324186975,0,6,2,4,24
74.561403508771,0.7479452054794521,0.01545454542251221,0,2,2,4,24
629.251052631579,0.25205479452054796,0.028149294259848367,0,2,2,4,24
21.929824561403,0.16712328767123288,0.02499999971499943,0,2,2,4,24
15.78947368421,1.0,0.009394424874820822,0,5,2,4,24
474.972192982456,0.6657534246575343,0.00604064282390862,0,8,2,4,24
632.302894736842,0.4191780821917808,0.03455650997281102,0,8,2,4,12
256.195,0.4191780821917808,0.006782980022176395,0,2,2,4,24
0.0,0.33424657534246577,0.0,1,3,2,4,24
416.092192982456,0.915068493150685,0.01704256751009288,0,2,2,4,24
325.637368421053,0.16712328767123288,0.012800917236347225,0,2,0,4,24
74.561403508771,0.16712328767123288,0.012142857123081486,1,3,2,4,24
74.561403508771,0.33424657534246577,0.02428571420661195,0,6,2,4,24
1213.88921052632,0.33424657534246577,0.026109517367727906,0,2,2,4,2
74.561403508771,0.8328767123287671,0.012142857123081486,0,2,2,4,24
0.0,0.4958904109589041,0.0,0,2,2,3,16
487.669561403509,0.08493150684931507,0.005559432999366229,0,6,2,4,24
74.561403508771,0.25205479452054796,0.042499999757749485,0,4,2,4,24
21.929824561403,0.4191780821917808,0.01663959945841967,0,6,2,3,16
74.561403508771,0.4191780821917808,0.012142857123081486,0,4,2,4,24
